x_ch,y_ch,Qx,Qy,Qz,Int
51,28,0.4421868350194349,1.4443958758547524,-0.26966335853846213,0
51,29,0.4346783245722112,1.432784285310845,-0.26968518758918203,0
51,30,0.42722890607395714,1.42113247024281,-0.2696997432350824,0
51,31,0.4198392018818926,1.4094413611337586,-0.2697070219418971,0
51,32,0.4125098200041397,1.3977118982375032,-0.2697070219418971,0
51,33,0.4052413538432451,1.3859450311992987,-0.2696997432350824,0
51,34,0.3980343819615304,1.374141718671126,-0.26968518758918203,0
51,35,0.3908894678482615,1.3623029279215189,-0.26966335853846213,0
51,36,0.3838071597013699,1.3504296344417526,-0.2696342613813425,0
51,37,0.37678799021644993,1.338522821541119,-0.2695979031768257,0
51,38,0.3698324763884888,1.326583479940382,-0.26955429273974346,0
51,39,0.3629411193236014,1.314612607365234,-0.26950344063482656,0
51,40,0.3561144040634976,1.3026112081288375,-0.2694453591696052,0
51,41,0.34935279941722586,1.2905802927125478,-0.26938006238615053,0
51,42,0.3426567578101971,1.278520877343908,-0.26930756605166734,0
51,43,0.33602671513593707,1.2664339835746432,-0.26922788764795,0
51,44,0.329463090626938,1.2543206378522882,-0.2691410463597167,0
51,45,0.32296628673642447,1.242181871088178,-0.26904706306183523,0
51,46,0.31653668902557586,1.2300187182308946,-0.268945960305459,0
51,47,0.31017466606802957,1.2178322178297094,-0.26883776230308953,0
51,48,0.30388056936711694,1.2056234116062114,-0.26872249491258576,0
51,49,0.2976547332758277,1.1933933440177498,-0.26860018562014026,0
51,50,0.2914974749431498,1.181143061822695,-0.2684708635222442,0
51,51,0.2854090942558618,1.168873613652977,-0.2683345593066638,0
51,52,0.27938987380670044,1.1565860495757079,-0.2681913052324534,0
51,53,0.2734400788607094,1.1442814206657204,-0.2680411351090286,0
51,54,0.26755995734614446,1.131960778575376,-0.2678840842743273,0
51,55,0.2617497398462878,1.1196251751071031,-0.26772018957208543,0
51,56,0.2560096396076337,1.107275661787753,-0.2675494893282546,0
51,57,0.2503398525617162,1.0949132894475042,-0.2673720233265921,0
51,58,0.2447405573496657,1.0825391077996755,-0.2671878327834524,0
51,59,0.23921191537041198,1.0701541650269064,-0.26699696032181036,0
51,60,0.23375407082433997,1.0577595073655175,-0.2667994499445485,0
51,61,0.22836715078332093,1.0453561787016952,-0.2665953470070392,0
51,62,0.22305126526074348,1.0329452201685854,-0.26638469818905475,0
51,63,0.21780650729609663,1.0205276697452064,-0.26616755146603904,0
52,0,0.6745425444044817,1.7488670900347643,-0.2796701864164859,0
52,1,0.6656872410188375,1.7387134820837673,-0.27989810902643475,0
52,2,0.6568689881763352,1.7284989275603948,-0.28011921071308543,0
52,3,0.6480886762932063,1.7182239646426751,-0.280333441171179,0
52,4,0.639347191185458,1.707889148101458,-0.2805407514543876,0
52,5,0.6306454136787001,1.6974950492103744,-0.28074109400540886,0
52,6,0.6219842192143337,1.687042255626693,-0.2809344226853904,0
52,7,0.6133644774557401,1.6765313712758143,-0.2811206928026493,0
52,8,0.6047870518981076,1.665963016211208,-0.2812998611406548,0
52,9,0.596252799476439,1.65533782647708,-0.281471885985237,0
52,10,0.5877625701781075,1.6446564539446626,-0.28163672715099236,0
52,11,0.5793172066554111,1.6339195661485064,-0.2817943460068525,0
52,12,0.5709175438426759,1.6231278461054899,-0.2819447055007843,0
52,13,0.5625644085733588,1.6122819921247356,-0.28208777018359277,0
52,14,0.5542586192035164,1.601382717605702,-0.28222350623179526,0
52,15,0.546000985236184,1.5904307508253623,-0.2823518814695404,0
52,16,0.5377923069521207,1.5794268347153775,-0.28247286538954275,0
52,17,0.5296333750423732,1.5683717266265376,-0.28258642917300764,0
52,18,0.5215249702472069,1.557266198083198,-0.28269254570852076,0
52,19,0.5134678630032217,1.546111034527712,-0.2827911896098786,0
52,20,0.5054628130859204,1.5349070350566762,-0.2828823372328364,0
52,21,0.49751056927319626,1.5236550121417167,-0.28296596669075347,0
52,22,0.4896118689997242,1.5123557913457262,-0.28304205786911335,0
52,23,0.4817674380268149,1.5010102110254593,-0.2831105924389031,0
52,24,0.4739779901204533,1.4896191220295805,-0.28317155386883125,0
52,25,0.46624422672933763,1.4781833873794312,-0.28322492743637095,0
52,26,0.45856683667565123,1.466703881952526,-0.28327070023761314,0
52,27,0.4509464958540197,1.4551814921424011,-0.283308861195915,0
52,28,0.44338386693501564,1.4436171155275588,-0.28333940106933625,0
52,29,0.4358795990786679,1.432011660518583,-0.2833623124568498,0
52,30,0.42843432766161316,1.4203660459988896,-0.28337758980332006,0
52,31,0.4210486740042474,1.408681200970932,-0.28338522940324334,0
52,32,0.413723245113339,1.396958064177852,-0.28338522940324334,0
52,33,0.4064586334346463,1.3851975837269492,-0.28337758980332006,0
52,34,0.39925541660826314,1.3734007167131494,-0.2833623124568498,0
52,35,0.3921141572467026,1.3615684288206467,-0.28333940106933625,0
52,36,0.3850354027084326,1.3497016939345485,-0.283308861195915,0
52,37,0.37801968489323956,1.3378014937388798,-0.28327070023761314,0
52,38,0.3710675200430491,1.3258688173091286,-0.28322492743637095,0
